#,Open Time,Type,Lots,Symbol,Price,Stop/Loss,Take Profit,Close Time,Close Price,Profit,Comment,MagicNumber
81919575,2018.02.23 16:00,1,0.03,EURGBP,0.87947,0.88267,0.81547,2018.02.26 13:58,0.87826,5.1,HA_SMA-short on strategy_2,20180207
81919577,2018.02.23 16:00,1,0.03,EURJPY,131.305,131.854,120.325,2018.02.26 08:22,131.325,-0.56,HA_SMA-short on strategy_2,20180207
81919580,2018.02.23 16:00,1,0.03,EURCHF,1.15092,1.15347,1.09992,2018.02.26 08:22,1.15061,0.99,HA_SMA-short on strategy_2,20180207
81919581,2018.02.23 16:00,1,0.03,AUDJPY,83.495,83.908,75.235,2018.02.26 00:05,83.977,-13.51,HA_SMA-short on strategy_2[sl],20180207
81919583,2018.02.23 16:00,1,0.02,AUDCHF,0.7318,0.73466,0.6746,2018.02.26 00:05,0.73533,-7.54,HA_SMA-short on strategy_2[sl],20180207
81919584,2018.02.23 16:00,1,0.02,NZDJPY,77.832,78.208,70.312,2018.02.26 07:07,78.21,-7.09,HA_SMA-short on strategy_2[sl],20180207
81919585,2018.02.23 16:00,1,0.03,CADCHF,0.73848,0.74148,0.67848,2018.02.23 20:00,0.73886,-1.22,HA_SMA-short on strategy_2,20180207
81919587,2018.02.23 16:00,1,0.03,CADJPY,84.253,84.672,75.873,2018.02.26 00:05,84.741,-13.67,HA_SMA-short on strategy_2[sl],20180207
81933124,2018.02.26 08:00,1,0.02,USDJPY,106.512,107.024,96.272,2018.02.26 16:39,107.025,-9.59,bbMacd - short 0.02 on USDJ[sl],20180112
81933140,2018.02.26 08:00,0,0.02,GBPCHF,1.30888,1.30365,1.41348,2018.02.26 08:22,1.30847,-0.88,HA_SMA-long on strategy_2,20180207
81939344,2018.02.26 13:58,0,0.02,GBPUSD,1.4049,1.39817,1.53824,2018.02.26 16:03,1.39817,-13.46,IchimokuV1.0- long on GBPUS[sl],20170909
81948719,2018.02.26 20:00,0,0.01,USDCHF,0.93789,0.93422,1.01129,2018.03.01 02:40,0.94489,7.41,to #81999737,20170909
81948720,2018.02.26 20:00,0,0.02,USDCAD,1.26873,1.26336,1.37613,2018.02.28 07:42,1.27704,13.01,IchimokuV1.0- long on USDCAD,20170909
81952505,2018.02.27 04:00,1,0.04,NZDUSD,0.72941,0.73288,0.66022,2018.02.28 05:10,0.72317,24.96,IchimokuV1.0- short on NZDUSD,20170909
81958970,2018.02.27 11:48,0,1,EU50Cash,3466.3,3441,0,2018.02.27 22:22,3440.7,-31.32,[sl],0
81965009,2018.02.27 16:00,1,0.04,AUDUSD,0.78316,0.78669,0.71193,2018.02.28 05:10,0.77912,16.16,IchimokuV1.0- short on AUDUSD,20170909
81965016,2018.02.27 16:00,1,0.01,GBPUSD,1.39114,1.39756,1.26085,2018.02.28 16:15,1.38263,8.51,to #81990636,20170909
81965017,2018.02.27 16:00,1,0.03,NZDUSD,0.72695,0.73026,0.65928,2018.02.28 07:43,0.72344,10.53,bbMacd - short 0.03 on NZDUSD,20180112
81967270,2018.02.27 17:00,1,0.03,GOLD,1325.7,1332.61,1187.08,2018.02.28 05:10,1318.31,22.17,IchimokuV1.0- short on GOLD,20170909
81973314,2018.02.27 20:00,0,0.02,USDCAD,1.27386,1.26872,1.37624,2018.02.28 07:57,1.27702,4.95,bbMacd- long 0.02 on USDCAD,20180112
81973329,2018.02.27 20:00,1,0.02,EURUSD,1.22469,1.22958,1.12689,2018.03.01 16:03,1.21906,11.26,IchimokuV1.0- short on EURUSD,20170909
81973762,2018.02.27 21:00,1,0.01,GOLD,1318.13,1325.75,1165.1,2018.03.01 14:56,1307.11,11.02,to #82011271,20180112
81974606,2018.02.28 00:00,1,0.01,AUDUSD,0.77862,0.78247,0.70162,2018.03.01 03:54,0.7734,5.22,to #82000958,20180112
81974607,2018.02.28 00:00,1,0.02,EURUSD,1.22318,1.22809,1.12498,2018.03.01 16:04,1.21892,8.52,bbMacd - short 0.02 on EURUSD,20180112
81979444,2018.02.28 08:00,1,0.03,CADJPY,83.818,84.219,75.819,2018.03.01 03:35,83.083,20.67,bbMacd - short 0.03 on CADJPY,20180112
81990636,2018.02.27 16:00,1,0.01,GBPUSD,1.39114,1.39756,1.26085,2018.03.01 02:40,1.37507,16.07,to #81999734,20170909
81996814,2018.02.28 20:00,1,0.01,AUDUSD,0.77906,0.78257,0.70865,2018.03.01 15:41,0.77365,5.41,to #82012836,20170909
81996816,2018.02.28 20:00,1,0.03,USDJPY,106.721,107.198,97.202,2018.03.01 17:24,107.197,-13.32,IchimokuV1.0- short on USDJ[sl],20170909
81999734,2018.02.27 16:00,1,0.01,GBPUSD,1.39114,1.39756,1.26085,2018.03.01 15:42,1.37549,15.65,from #81990636,20170909
81999737,2018.02.26 20:00,0,0.01,USDCHF,0.93789,0.93422,1.01129,2018.03.01 15:42,0.94632,8.91,to #82012879,20170909
82000958,2018.02.28 00:00,1,0.01,AUDUSD,0.77862,0.78247,0.70162,2018.03.01 05:05,0.7728,5.82,to #82001884,20180112
82001035,2018.03.01 04:00,1,0.03,USDJPY,106.639,107.093,97.559,2018.03.01 17:20,107.093,-12.72,bbMacd - short 0.03 on USDJ[sl],20180112
82001884,2018.02.28 00:00,1,0.02,AUDUSD,0.77862,0.78247,0.70162,2018.03.01 14:56,0.77299,11.26,from #82000958,20180112
82011271,2018.02.27 21:00,1,0.01,GOLD,1318.13,1325.75,1165.1,2018.03.01 16:04,1309.75,8.38,to #82013746,20180112
82012836,2018.02.28 20:00,1,0.01,AUDUSD,0.77906,0.77906,0.70865,2018.03.01 16:04,0.7744,4.66,from #81996814,20170909
82012879,2018.02.26 20:00,0,0.01,USDCHF,0.93789,0.93422,1.01129,2018.03.01 16:03,0.94613,8.71,from #81999737,20170909
82013746,2018.02.27 21:00,1,0.01,GOLD,1318.13,1318.13,1165.1,2018.03.01 22:01,1318.1,0.03,from #82011271[sl],20180112
82025699,2018.03.02 00:00,1,0.04,USDJPY,106.211,106.691,96.611,2018.03.02 12:46,105.642,21.54,bbMacd - short 0.04 on USDJPY,20180112
82025700,2018.03.02 00:00,1,0.01,USDJPY,106.205,106.205,96.611,2018.03.02 13:51,105.401,7.63,to #82038682,20170909
82025701,2018.03.02 00:00,1,0.01,CADJPY,82.69,82.69,73.55,2018.03.02 15:55,81.987,6.66,to #82041741,20180112
82038682,2018.03.02 00:00,1,0.01,USDJPY,106.205,106.205,96.611,2018.03.02 15:15,105.41,7.54,to #82040623,20170909
